CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
10,19,84,0,A,0,0,0,104.4,BIRD,0.0,JAGUAR,L5,P3,False,P
10,20,94,0,A,0,0,0,126.6,BIRD,0.0,JAGUAR,L5,P3,False,P
11,1,87,0,A,0,0,0,77.4,GRASSI,43.6,AUDI,L5,P3,True,P
11,2,101,0,A,0,0,0,123.8,GRASSI,0.0,AUDI,L5,P3,False,P
11,3,106,0,A,0,0,0,109.2,GRASSI,0.0,AUDI,L5,P3,False,P
11,4,96,0,A,0,0,0,125.5,GRASSI,0.0,AUDI,L5,P3,False,P
11,5,86,0,A,0,0,0,106.4,GRASSI,0.0,AUDI,L5,P3,False,P
11,6,106,0,A,0,0,0,113.3,GRASSI,0.0,AUDI,L5,P3,False,P
11,7,83,0,A,0,0,0,120.7,GRASSI,0.0,AUDI,L5,P3,False,P
11,8,73,0,A,0,0,0,123.5,GRASSI,0.0,AUDI,L5,P3,False,P
11,9,116,0,A,0,0,0,122.3,GRASSI,0.0,AUDI,L5,P3,False,P
11,10,170,0,B,0,0,0,30.7,GRASSI,0.0,AUDI,L5,P3,False,P
11,11,110,0,A,0,0,0,93.6,GRASSI,285.0,AUDI,L5,P3,True,P
11,12,93,0,A,0,0,0,122.0,GRASSI,0.0,AUDI,L5,P3,False,P
11,13,89,0,A,0,0,0,126.4,GRASSI,0.0,AUDI,L5,P3,False,P
11,14,85,0,B,0,0,0,35.4,GRASSI,0.0,AUDI,L5,P3,False,P
11,15,68,0,A,0,0,0,91.6,GRASSI,230.5,AUDI,L5,P3,True,P
11,16,83,0,A,0,0,0,128.3,GRASSI,0.0,AUDI,L5,P3,False,P
11,17,0,0,B,0,0,0,28.6,GRASSI,0.0,AUDI,L5,P3,False,P
11,18,71,0,A,0,0,0,99.4,GRASSI,309.4,AUDI,L5,P3,True,P
11,19,128,2,A,2,2,2,129.4,GRASSI,0.0,AUDI,L5,P3,False,P
13,1,102,0,A,0,0,0,96.8,COSTA,20.4,DS,L5,P3,True,P
13,2,68,0,A,0,0,0,120.0,COSTA,0.0,DS,L5,P3,False,P
13,3,68,0,A,0,0,0,122.0,COSTA,0.0,DS,L5,P3,False,P
13,4,95,0,A,0,0,0,122.9,COSTA,0.0,DS,L5,P3,False,P
13,5,75,0,A,0,0,0,99.0,COSTA,0.0,DS,L5,P3,False,P
13,6,89,0,A,0,0,0,125.4,COSTA,0.0,DS,L5,P3,False,P
13,7,82,0,A,0,0,0,94.6,COSTA,0.0,DS,L5,P3,False,P
13,8,74,0,A,0,0,0,95.9,COSTA,0.0,DS,L5,P3,False,P
13,9,74,0,A,0,0,0,124.2,COSTA,0.0,DS,L5,P3,False,P
13,10,83,0,A,0,0,0,96.4,COSTA,0.0,DS,L5,P3,False,P
13,11,145,0,A,0,0,0,126.3,COSTA,0.0,DS,L5,P3,False,P
13,12,22,0,B,0,0,0,98.6,COSTA,0.0,DS,L5,P3,False,P
13,13,163,0,A,0,0,0,30.1,COSTA,278.4,DS,L5,P3,True,P
13,14,94,0,A,0,2,0,129.0,COSTA,0.0,DS,L5,P3,False,P
13,15,101,0,A,0,0,0,98.5,COSTA,0.0,DS,L5,P3,False,P
13,16,96,0,A,0,0,0,127.2,COSTA,0.0,DS,L5,P3,False,P
13,17,74,0,A,0,0,0,91.7,COSTA,0.0,DS,L5,P3,False,P
13,18,96,0,A,0,0,0,103.7,COSTA,0.0,DS,L5,P3,False,P
13,19,102,0,A,0,0,0,127.5,COSTA,0.0,DS,L5,P3,False,P
13,20,104,0,A,0,0,0,122.4,COSTA,0.0,DS,L5,P3,False,P
13,21,95,0,A,0,0,0,121.9,COSTA,0.0,DS,L5,P3,False,P
13,22,104,0,B,0,0,0,99.4,COSTA,0.0,DS,L5,P3,False,P
13,23,102,0,A,0,0,0,67.5,COSTA,85.5,DS,L5,P3,True,P
13,24,93,2,A,2,0,2,130.0,COSTA,0.0,DS,L5,P3,False,P
17,1,101,0,A,0,0,0,42.3,VRIES,161.9,MERCEDES,L5,P3,True,P
17,2,70,0,A,0,0,0,118.2,VRIES,0.0,MERCEDES,L5,P3,False,P
17,3,93,0,A,0,0,0,127.1,VRIES,0.0,MERCEDES,L5,P3,False,P
17,4,89,0,A,0,0,0,112.3,VRIES,0.0,MERCEDES,L5,P3,False,P
17,5,97,0,A,0,0,0,125.0,VRIES,0.0,MERCEDES,L5,P3,False,P
17,6,101,0,A,0,0,0,124.2,VRIES,0.0,MERCEDES,L5,P3,False,P
17,7,99,0,A,0,0,0,124.3,VRIES,0.0,MERCEDES,L5,P3,False,P
17,8,78,0,A,0,0,0,124.0,VRIES,0.0,MERCEDES,L5,P3,False,P
17,9,116,0,A,0,0,0,123.3,VRIES,0.0,MERCEDES,L5,P3,False,P
17,10,83,0,A,0,0,0,121.7,VRIES,0.0,MERCEDES,L5,P3,False,P
17,11,84,0,A,0,0,0,121.2,VRIES,0.0,MERCEDES,L5,P3,False,P
17,12,84,0,A,0,0,0,120.9,VRIES,0.0,MERCEDES,L5,P3,False,P
17,13,86,0,A,0,0,0,121.7,VRIES,0.0,MERCEDES,L5,P3,False,P
17,14,112,0,A,0,0,0,121.6,VRIES,0.0,MERCEDES,L5,P3,False,P
17,15,78,0,B,0,0,0,90.9,VRIES,0.0,MERCEDES,L5,P3,False,P
17,16,88,0,A,0,0,0,30.2,VRIES,284.4,MERCEDES,L5,P3,True,P
17,17,63,0,A,0,0,0,130.5,VRIES,0.0,MERCEDES,L5,P3,False,P
17,18,72,0,B,0,0,0,92.0,VRIES,0.0,MERCEDES,L5,P3,False,P
17,19,99,0,A,0,0,0,39.3,VRIES,201.0,MERCEDES,L5,P3,True,P
17,20,103,3,A,2,2,3,131.7,VRIES,0.0,MERCEDES,L5,P3,False,P
17,21,142,0,B,0,0,0,88.1,VRIES,0.0,MERCEDES,L5,P3,False,P
17,22,90,0,A,0,0,0,65.3,VRIES,95.9,MERCEDES,L5,P3,True,P
20,1,95,0,A,0,0,0,75.6,EVANS,47.6,JAGUAR,L5,P3,True,P
20,2,102,0,B,0,0,0,66.3,EVANS,0.0,JAGUAR,L5,P3,False,P
20,3,82,0,A,0,0,0,91.1,EVANS,85.9,JAGUAR,L5,P3,True,P
20,4,122,0,A,0,0,0,120.4,EVANS,0.0,JAGUAR,L5,P3,False,P
20,5,81,0,A,0,0,0,123.7,EVANS,0.0,JAGUAR,L5,P3,False,P
20,6,99,0,A,0,0,0,123.5,EVANS,0.0,JAGUAR,L5,P3,False,P
20,7,68,0,A,0,0,0,123.4,EVANS,0.0,JAGUAR,L5,P3,False,P
20,8,96,0,A,0,0,0,103.4,EVANS,0.0,JAGUAR,L5,P3,False,P
20,9,94,0,A,0,0,0,125.7,EVANS,0.0,JAGUAR,L5,P3,False,P
20,10,77,0,A,0,0,0,102.8,EVANS,0.0,JAGUAR,L5,P3,False,P
20,11,74,0,B,0,0,0,20.4,EVANS,0.0,JAGUAR,L5,P3,False,P
20,12,169,0,A,0,0,0,88.5,EVANS,447.2,JAGUAR,L5,P3,True,P
20,13,99,0,A,0,0,0,128.3,EVANS,0.0,JAGUAR,L5,P3,False,P
20,14,92,0,A,0,0,0,106.5,EVANS,0.0,JAGUAR,L5,P3,False,P
20,15,93,0,B,0,0,0,19.9,EVANS,0.0,JAGUAR,L5,P3,False,P
20,16,79,0,A,0,0,0,92.9,EVANS,473.6,JAGUAR,L5,P3,True,P
20,17,84,2,A,2,2,2,130.9,EVANS,0.0,JAGUAR,L5,P3,False,P
20,18,84,0,A,0,0,0,123.1,EVANS,0.0,JAGUAR,L5,P3,False,P
22,1,100,0,A,0,0,0,85.8,ROWLAND,27.8,NISSAN,L5,P3,True,P
22,2,69,0,A,0,0,0,123.3,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,3,0,0,A,0,0,0,103.3,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,4,156,0,A,0,0,0,127.7,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,5,80,0,A,0,0,0,121.7,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,6,127,0,A,0,0,0,124.9,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,7,102,0,A,0,0,0,124.8,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,8,111,0,A,0,0,0,125.5,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,9,81,0,B,0,0,0,96.8,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,10,72,0,A,0,0,0,25.6,ROWLAND,354.8,NISSAN,L5,P3,True,P
22,11,120,0,A,0,0,0,127.9,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,12,102,0,B,0,0,0,92.7,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,13,81,0,A,0,0,0,32.2,ROWLAND,267.2,NISSAN,L5,P3,True,P
22,14,106,0,A,0,0,0,128.0,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,15,183,0,A,0,0,0,104.9,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,16,92,0,A,0,0,0,127.5,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,17,92,0,B,0,0,0,96.0,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,18,100,0,A,0,0,0,32.3,ROWLAND,268.8,NISSAN,L5,P3,True,P
22,19,85,2,A,2,2,2,131.1,ROWLAND,0.0,NISSAN,L5,P3,False,P
22,20,93,0,A,0,0,0,103.6,ROWLAND,0.0,NISSAN,L5,P3,False,P
23,1,83,0,A,0,0,0,90.5,BUEMI,21.7,NISSAN,L5,P3,True,P
23,2,88,0,A,0,0,0,122.6,BUEMI,0.0,NISSAN,L5,P3,False,P
23,3,96,0,A,0,0,0,125.5,BUEMI,0.0,NISSAN,L5,P3,False,P
23,4,73,0,A,0,0,0,123.7,BUEMI,0.0,NISSAN,L5,P3,False,P
23,5,107,0,A,0,0,0,124.7,BUEMI,0.0,NISSAN,L5,P3,False,P
23,6,72,0,A,0,0,0,115.4,BUEMI,0.0,NISSAN,L5,P3,False,P
23,7,71,0,A,0,0,0,124.9,BUEMI,0.0,NISSAN,L5,P3,False,P
23,8,136,0,A,0,0,0,120.8,BUEMI,0.0,NISSAN,L5,P3,False,P
23,9,129,0,A,0,0,0,124.9,BUEMI,0.0,NISSAN,L5,P3,False,P
23,10,114,0,B,0,0,0,100.7,BUEMI,0.0,NISSAN,L5,P3,False,P
23,11,90,0,A,0,0,0,24.5,BUEMI,366.8,NISSAN,L5,P3,True,P
23,12,108,0,A,0,0,0,127.9,BUEMI,0.0,NISSAN,L5,P3,False,P
23,13,125,0,A,0,0,0,106.5,BUEMI,0.0,NISSAN,L5,P3,False,P
23,14,90,0,B,0,0,0,102.2,BUEMI,0.0,NISSAN,L5,P3,False,P
23,15,101,0,A,0,0,0,32.0,BUEMI,263.1,NISSAN,L5,P3,True,P
23,16,70,0,A,2,0,0,129.3,BUEMI,0.0,NISSAN,L5,P3,False,P
23,17,74,0,B,0,0,0,95.0,BUEMI,0.0,NISSAN,L5,P3,False,P
23,18,70,0,A,0,0,0,39.5,BUEMI,202.4,NISSAN,L5,P3,True,P
23,19,88,2,A,0,2,2,129.5,BUEMI,0.0,NISSAN,L5,P3,False,P
23,20,98,0,B,0,0,0,88.1,BUEMI,0.0,NISSAN,L5,P3,False,P
25,1,96,0,A,0,0,0,95.3,VERGNE,17.8,DS,L5,P3,True,P
25,2,82,0,A,0,0,0,121.3,VERGNE,0.0,DS,L5,P3,False,P
25,3,97,0,A,0,0,0,122.4,VERGNE,0.0,DS,L5,P3,False,P
25,4,85,0,A,0,0,0,122.9,VERGNE,0.0,DS,L5,P3,False,P
25,5,127,0,A,0,0,0,123.3,VERGNE,0.0,DS,L5,P3,False,P
25,6,166,0,A,0,0,0,89.2,VERGNE,0.0,DS,L5,P3,False,P
25,7,94,0,A,0,0,0,124.3,VERGNE,0.0,DS,L5,P3,False,P
25,8,68,0,B,0,0,0,95.7,VERGNE,0.0,DS,L5,P3,False,P
25,9,105,0,A,0,0,0,32.3,VERGNE,246.1,DS,L5,P3,True,P
25,10,83,0,A,0,0,0,129.3,VERGNE,0.0,DS,L5,P3,False,P
25,11,98,0,A,0,0,0,113.6,VERGNE,0.0,DS,L5,P3,False,P
25,12,85,0,A,0,0,0,123.5,VERGNE,0.0,DS,L5,P3,False,P
25,13,176,0,B,0,0,0,98.0,VERGNE,0.0,DS,L5,P3,False,P
25,14,70,0,A,0,0,0,24.9,VERGNE,359.3,DS,L5,P3,True,P
25,15,73,0,A,0,0,0,128.1,VERGNE,0.0,DS,L5,P3,False,P
25,16,73,0,B,0,0,0,93.5,VERGNE,0.0,DS,L5,P3,False,P
25,17,84,0,A,0,0,0,24.3,VERGNE,367.9,DS,L5,P3,True,P
25,18,99,2,A,3,3,2,131.5,VERGNE,0.0,DS,L5,P3,False,P
25,19,79,0,B,0,0,0,90.6,VERGNE,0.0,DS,L5,P3,False,P
27,1,70,0,A,0,0,0,79.0,ERIKSSON,41.0,BMW,L5,P3,True,P
27,2,84,0,B,0,0,0,94.8,ERIKSSON,0.0,BMW,L5,P3,False,P
27,3,90,0,A,0,0,0,80.7,ERIKSSON,66.2,BMW,L5,P3,True,P
27,4,69,0,B,0,0,0,98.1,ERIKSSON,0.0,BMW,L5,P3,False,P
27,5,111,0,A,0,0,0,53.6,ERIKSSON,140.8,BMW,L5,P3,True,P
27,6,79,0,A,0,0,0,123.7,ERIKSSON,0.0,BMW,L5,P3,False,P
27,7,107,0,A,0,0,0,124.0,ERIKSSON,0.0,BMW,L5,P3,False,P
27,8,71,0,A,0,0,0,124.2,ERIKSSON,0.0,BMW,L5,P3,False,P
27,9,194,0,A,0,0,0,123.2,ERIKSSON,0.0,BMW,L5,P3,False,P
27,10,119,0,A,0,0,0,117.1,ERIKSSON,0.0,BMW,L5,P3,False,P
27,11,118,0,A,0,2,0,124.6,ERIKSSON,0.0,BMW,L5,P3,False,P
27,12,81,0,A,0,0,0,118.1,ERIKSSON,0.0,BMW,L5,P3,False,P
27,13,89,0,B,0,0,0,100.6,ERIKSSON,0.0,BMW,L5,P3,False,P
27,14,72,0,A,0,0,0,20.4,ERIKSSON,453.6,BMW,L5,P3,True,P
27,15,84,2,A,2,0,0,127.0,ERIKSSON,0.0,BMW,L5,P3,False,P
27,16,102,0,B,0,0,0,97.9,ERIKSSON,0.0,BMW,L5,P3,False,P
27,17,109,0,A,0,0,0,35.8,ERIKSSON,240.2,BMW,L5,P3,True,P
27,18,74,0,A,0,0,2,121.0,ERIKSSON,0.0,BMW,L5,P3,False,P
27,19,78,0,A,0,0,0,115.8,ERIKSSON,0.0,BMW,L5,P3,False,P
27,20,96,0,A,0,0,0,120.2,ERIKSSON,0.0,BMW,L5,P3,False,P
28,1,101,0,B,0,0,0,69.5,GUNTHER,37.2,BMW,L5,P3,True,P
28,2,154,0,A,0,0,0,71.6,GUNTHER,76.4,BMW,L5,P3,True,P
28,3,91,0,A,0,0,0,126.3,GUNTHER,0.0,BMW,L5,P3,False,P
28,4,149,0,A,0,0,0,124.2,GUNTHER,0.0,BMW,L5,P3,False,P
28,5,82,0,A,0,0,0,117.4,GUNTHER,0.0,BMW,L5,P3,False,P
28,6,76,0,A,0,0,0,122.0,GUNTHER,0.0,BMW,L5,P3,False,P
28,7,91,0,A,0,0,0,122.1,GUNTHER,0.0,BMW,L5,P3,False,P
28,8,87,0,B,0,0,0,96.8,GUNTHER,0.0,BMW,L5,P3,False,P
28,9,103,0,A,0,0,0,53.3,GUNTHER,141.3,BMW,L5,P3,True,P
28,10,72,0,A,0,0,0,113.4,GUNTHER,0.0,BMW,L5,P3,False,P
28,11,101,0,A,0,0,0,128.0,GUNTHER,0.0,BMW,L5,P3,False,P
28,12,77,0,A,0,0,0,113.4,GUNTHER,0.0,BMW,L5,P3,False,P
28,13,106,0,A,0,0,0,128.1,GUNTHER,0.0,BMW,L5,P3,False,P
28,14,106,0,B,0,0,0,100.7,GUNTHER,0.0,BMW,L5,P3,False,P
28,15,92,0,A,0,0,0,27.6,GUNTHER,323.8,BMW,L5,P3,True,P
28,16,102,0,A,0,0,0,129.3,GUNTHER,0.0,BMW,L5,P3,False,P
28,17,88,0,B,0,0,0,96.0,GUNTHER,0.0,BMW,L5,P3,False,P
28,18,90,0,A,0,0,0,29.9,GUNTHER,292.1,BMW,L5,P3,True,P
28,19,83,2,A,2,2,2,130.7,GUNTHER,0.0,BMW,L5,P3,False,P
28,20,122,0,A,0,0,0,116.2,GUNTHER,0.0,BMW,L5,P3,False,P
28,21,86,0,A,0,0,0,126.9,GUNTHER,0.0,BMW,L5,P3,False,P
29,1,69,0,A,0,0,0,58.6,SIMS,93.2,MAHINDRA,L5,P3,True,P
29,2,119,0,A,0,0,0,121.4,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,3,75,0,A,0,0,0,123.1,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,4,82,0,A,0,0,0,123.5,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,5,102,0,A,0,0,0,123.4,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,6,73,0,B,0,0,0,32.8,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,7,136,0,A,0,0,0,92.3,SIMS,260.0,MAHINDRA,L5,P3,True,P
29,8,104,0,A,0,0,0,127.0,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,9,88,0,A,0,0,0,90.8,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,10,121,0,A,0,0,0,126.5,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,11,86,0,B,0,0,0,36.6,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,12,104,0,A,0,0,0,91.1,SIMS,210.5,MAHINDRA,L5,P3,True,P
29,13,91,0,A,0,0,0,129.0,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,14,70,0,B,0,0,0,30.7,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,15,103,0,B,0,0,0,62.5,SIMS,268.8,MAHINDRA,L5,P3,True,P
29,16,90,0,A,0,0,0,89.4,SIMS,67.3,MAHINDRA,L5,P3,True,P
29,17,120,2,A,2,2,2,130.4,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,18,93,0,A,0,0,0,90.0,SIMS,0.0,MAHINDRA,L5,P3,False,P
29,19,72,0,A,0,0,0,79.7,SIMS,0.0,MAHINDRA,L5,P3,False,P
33,1,99,0,A,0,0,0,76.5,RAST,45.0,AUDI,L5,P3,True,P
33,2,83,0,A,0,0,0,125.1,RAST,0.0,AUDI,L5,P3,False,P
33,3,111,0,A,0,0,0,115.2,RAST,0.0,AUDI,L5,P3,False,P
33,4,122,0,A,0,0,0,127.2,RAST,0.0,AUDI,L5,P3,False,P
33,5,90,0,A,0,0,0,98.2,RAST,0.0,AUDI,L5,P3,False,P
33,6,69,0,A,0,0,0,124.3,RAST,0.0,AUDI,L5,P3,False,P
33,7,101,0,A,0,0,0,123.9,RAST,0.0,AUDI,L5,P3,False,P
33,8,97,0,B,0,0,0,23.6,RAST,0.0,AUDI,L5,P3,False,P
33,9,106,0,A,0,0,0,92.2,RAST,394.6,AUDI,L5,P3,True,P
33,10,110,0,A,0,0,0,129.7,RAST,0.0,AUDI,L5,P3,False,P
33,11,71,0,A,0,0,0,106.1,RAST,0.0,AUDI,L5,P3,False,P
33,12,85,0,A,0,0,0,127.1,RAST,0.0,AUDI,L5,P3,False,P
33,13,73,0,A,0,0,0,104.8,RAST,0.0,AUDI,L5,P3,False,P
33,14,84,0,A,0,0,0,126.5,RAST,0.0,AUDI,L5,P3,False,P
33,15,94,0,A,0,0,0,124.2,RAST,0.0,AUDI,L5,P3,False,P
33,16,73,0,A,0,0,0,123.2,RAST,0.0,AUDI,L5,P3,False,P
33,17,116,0,B,0,0,0,17.0,RAST,0.0,AUDI,L5,P3,False,P
33,18,74,0,A,0,0,0,94.6,RAST,563.5,AUDI,L5,P3,True,P
33,19,138,2,A,2,2,2,130.6,RAST,0.0,AUDI,L5,P3,False,P
36,1,120,0,A,0,0,0,74.0,LOTTERER,50.6,TAG,L5,P3,True,P
36,2,162,0,A,0,0,0,117.4,LOTTERER,0.0,TAG,L5,P3,False,P
36,3,84,0,A,0,0,0,121.9,LOTTERER,0.0,TAG,L5,P3,False,P
36,4,102,0,A,0,0,0,124.0,LOTTERER,0.0,TAG,L5,P3,False,P
36,5,99,0,A,0,0,0,123.2,LOTTERER,0.0,TAG,L5,P3,False,P
36,6,74,0,A,0,0,0,124.2,LOTTERER,0.0,TAG,L5,P3,False,P
36,7,91,0,A,0,0,0,124.7,LOTTERER,0.0,TAG,L5,P3,False,P
36,8,118,0,A,0,0,0,124.8,LOTTERER,0.0,TAG,L5,P3,False,P
36,9,75,0,B,0,0,0,22.4,LOTTERER,0.0,TAG,L5,P3,False,P
36,10,91,0,A,0,0,0,96.3,LOTTERER,413.1,TAG,L5,P3,True,P
36,11,88,0,A,0,0,0,126.7,LOTTERER,0.0,TAG,L5,P3,False,P
36,12,124,0,A,0,0,0,103.0,LOTTERER,0.0,TAG,L5,P3,False,P
36,13,100,0,A,0,0,0,127.2,LOTTERER,0.0,TAG,L5,P3,False,P
36,14,74,0,A,0,0,0,125.1,LOTTERER,0.0,TAG,L5,P3,False,P
36,15,90,0,A,0,0,0,100.6,LOTTERER,0.0,TAG,L5,P3,False,P
36,16,113,0,A,0,0,0,126.3,LOTTERER,0.0,TAG,L5,P3,False,P
36,17,90,0,A,0,0,0,97.8,LOTTERER,0.0,TAG,L5,P3,False,P
36,18,125,0,A,0,0,0,126.6,LOTTERER,0.0,TAG,L5,P3,False,P
36,19,74,0,B,0,0,0,30.9,LOTTERER,0.0,TAG,L5,P3,False,P
36,20,101,0,A,0,0,0,87.5,LOTTERER,278.3,TAG,L5,P3,True,P
36,21,92,2,A,2,2,2,130.5,LOTTERER,0.0,TAG,L5,P3,False,P
36,22,105,0,A,0,0,0,98.7,LOTTERER,0.0,TAG,L5,P3,False,P
37,1,109,0,A,0,0,0,82.5,CASSIDY,33.6,ENVISION,L5,P3,True,P
37,2,70,0,A,0,0,0,123.3,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,3,113,0,A,0,0,0,121.7,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,4,93,0,A,0,0,0,121.3,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,5,74,0,A,0,0,0,122.9,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,6,102,0,B,0,0,0,92.0,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,7,100,0,A,0,0,0,46.4,CASSIDY,169.7,ENVISION,L5,P3,True,P
37,8,75,0,A,0,0,0,127.5,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,9,69,0,A,0,0,0,93.6,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,10,73,0,B,0,0,0,98.2,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,11,74,0,A,0,0,0,18.7,CASSIDY,494.4,ENVISION,L5,P3,True,P
37,12,122,0,A,0,0,0,130.2,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,13,83,0,B,0,0,0,85.4,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,14,121,0,A,0,0,0,16.2,CASSIDY,597.2,ENVISION,L5,P3,True,P
37,15,116,2,A,2,2,2,131.0,CASSIDY,0.0,ENVISION,L5,P3,False,P
37,16,71,0,A,0,0,0,97.2,CASSIDY,0.0,ENVISION,L5,P3,False,P
4,1,112,0,A,0,0,0,81.4,FRIJNS,35.9,ENVISION,L5,P3,True,P
4,2,78,0,A,0,0,0,116.3,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,3,98,0,A,0,0,0,126.7,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,4,73,0,B,0,0,0,98.3,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,5,91,0,A,0,0,0,47.8,FRIJNS,158.8,ENVISION,L5,P3,True,P
4,6,98,0,A,0,0,0,128.1,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,7,77,0,A,0,0,0,121.3,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,8,83,0,A,0,0,0,125.6,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,9,84,0,A,0,0,0,124.9,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,10,105,0,A,0,0,0,124.5,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,11,95,0,B,0,0,0,99.3,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,12,90,0,A,0,0,0,21.6,FRIJNS,427.0,ENVISION,L5,P3,True,P
4,13,72,0,A,0,0,2,129.6,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,14,102,0,B,0,0,0,97.3,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,15,87,0,A,0,0,0,15.0,FRIJNS,647.0,ENVISION,L5,P3,True,P
4,16,73,2,A,2,2,0,129.9,FRIJNS,0.0,ENVISION,L5,P3,False,P
4,17,107,0,A,0,0,0,109.8,FRIJNS,0.0,ENVISION,L5,P3,False,P
48,1,129,0,A,0,0,0,60.3,MORTARA,73.4,ROKIT,L5,P3,True,P
48,2,102,0,A,0,0,0,121.8,MORTARA,0.0,ROKIT,L5,P3,False,P
48,3,144,0,A,0,0,0,103.5,MORTARA,0.0,ROKIT,L5,P3,False,P
48,4,89,0,A,0,0,0,126.6,MORTARA,0.0,ROKIT,L5,P3,False,P
48,5,101,0,A,0,0,0,110.9,MORTARA,0.0,ROKIT,L5,P3,False,P
48,6,83,0,A,0,0,0,124.9,MORTARA,0.0,ROKIT,L5,P3,False,P
48,7,74,0,A,0,0,0,125.1,MORTARA,0.0,ROKIT,L5,P3,False,P
48,8,69,0,A,0,0,0,124.6,MORTARA,0.0,ROKIT,L5,P3,False,P
48,9,88,0,A,0,0,0,125.2,MORTARA,0.0,ROKIT,L5,P3,False,P
48,10,105,0,A,0,0,0,125.1,MORTARA,0.0,ROKIT,L5,P3,False,P
48,11,109,0,B,0,0,0,25.4,MORTARA,0.0,ROKIT,L5,P3,False,P
48,12,74,0,A,0,0,0,92.3,MORTARA,352.0,ROKIT,L5,P3,True,P
48,13,119,0,A,0,0,0,128.3,MORTARA,0.0,ROKIT,L5,P3,False,P
48,14,84,0,A,0,0,0,107.7,MORTARA,0.0,ROKIT,L5,P3,False,P
48,15,122,0,A,0,0,0,127.9,MORTARA,0.0,ROKIT,L5,P3,False,P
48,16,107,0,A,0,0,0,110.2,MORTARA,0.0,ROKIT,L5,P3,False,P
48,17,72,0,B,0,0,0,19.5,MORTARA,0.0,ROKIT,L5,P3,False,P
48,18,178,0,A,0,0,0,90.7,MORTARA,485.1,ROKIT,L5,P3,True,P
48,19,105,2,A,2,2,2,130.8,MORTARA,0.0,ROKIT,L5,P3,False,P
5,1,72,0,A,0,0,0,83.9,VANDOORNE,31.8,MERCEDES,L5,P3,True,P
5,2,101,0,A,0,0,0,113.6,VANDOORNE,0.0,MERCEDES,L5,P3,False,P
5,3,86,0,A,0,0,0,124.9,VANDOORNE,0.0,MERCEDES,L5,P3,False,P
5,4,128,0,A,0,0,0,109.1,VANDOORNE,0.0,MERCEDES,L5,P3,False,P
5,5,69,0,A,0,0,0,125.0,VANDOORNE,0.0,MERCEDES,L5,P3,False,P
5,6,94,0,A,0,0,0,124.2,VANDOORNE,0.0,MERCEDES,L5,P3,False,P
5,7,123,0,A,0,0,0,124.3,VANDOORNE,0.0,MERCEDES,L5,P3,False,P
