CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
1,1,92,0,0,0,0,0,99.9,54.1,36.7,30.8,20,19.9,7,2,3,1,1
1,2,108,0,0,0,0,0,121.1,34.4,35.2,30.8,20,0.0,7,2,3,0,1
1,3,71,1,0,1,1,1,128.7,32.3,33.9,28.2,20,0.0,7,2,3,0,1
23,1,105,0,0,0,0,0,103.8,51.1,36.1,29.9,23,17.3,11,2,3,1,1
23,2,74,0,0,0,0,0,124.8,33.7,34.5,29.2,23,0.0,11,2,3,0,1
23,3,118,3,0,1,3,3,129.6,32.2,33.4,28.1,23,0.0,11,2,3,0,1
5,2,107,0,0,0,0,0,118.9,34.7,36.4,31.2,0,0.0,5,2,2,0,0
5,3,105,0,0,0,0,0,121.3,34.0,35.9,30.3,0,0.0,5,2,2,0,0
5,4,114,0,0,0,0,0,122.9,33.6,35.5,29.9,0,0.0,5,2,2,0,0
5,5,113,0,1,0,0,0,104.8,35.4,36.5,44.1,0,0.0,5,2,2,0,0
5,6,161,0,0,0,0,0,27.3,379.3,36.2,30.2,0,350.0,5,2,2,1,0
5,7,93,0,0,0,0,0,123.0,33.7,35.4,29.8,0,0.0,5,2,2,0,0
5,8,85,0,0,0,0,0,124.3,33.0,35.1,29.6,0,0.0,5,2,2,0,0
5,9,111,0,0,0,0,0,125.1,32.8,35.1,29.3,0,0.0,5,2,2,0,0
5,10,153,0,1,0,0,0,115.4,34.7,36.1,34.4,0,0.0,5,2,2,0,0
5,11,102,0,0,0,0,0,38.9,246.0,36.5,30.3,0,216.0,5,2,2,1,0
5,12,111,0,0,0,0,0,116.1,33.8,37.8,33.1,0,0.0,5,2,2,0,0
5,13,91,0,0,0,0,0,125.9,32.7,34.8,29.0,0,0.0,5,2,2,0,0
5,14,144,0,1,0,0,0,116.5,34.1,36.2,33.9,0,0.0,5,2,2,0,0
5,15,87,0,0,0,0,0,29.9,341.1,35.5,29.9,0,312.5,5,2,2,1,0
5,16,112,0,0,0,0,0,124.6,33.4,34.9,29.3,0,0.0,5,2,2,0,0
5,17,85,1,0,1,1,1,127.0,32.2,34.7,28.8,0,0.0,5,2,2,0,0
5,18,111,0,0,0,0,0,123.9,33.1,34.9,30.1,0,0.0,5,2,2,0,0
6,1,85,0,0,0,0,0,83.8,70.9,38.9,35.1,9,31.0,0,2,2,1,0
6,2,106,0,0,0,0,0,118.4,34.8,36.5,31.4,9,0.0,0,2,2,0,0
6,3,100,0,0,0,0,0,120.3,34.2,36.3,30.6,9,0.0,0,2,2,0,0
6,4,130,0,0,0,0,0,118.9,34.6,36.4,31.3,9,0.0,0,2,2,0,0
6,5,70,0,0,0,0,0,121.1,33.5,36.3,30.5,9,0.0,0,2,2,0,0
6,6,76,0,1,0,0,0,65.4,41.1,78.9,,9,0.0,0,2,2,0,0
6,7,97,0,0,0,0,0,35.9,270.4,36.7,31.2,9,240.7,0,2,2,1,0
6,8,146,0,0,0,0,0,122.6,33.7,35.5,30.0,9,0.0,0,2,2,0,0
6,9,86,0,0,0,0,0,123.6,33.4,35.2,29.8,9,0.0,0,2,2,0,0
6,10,86,0,0,0,0,0,114.1,33.1,35.8,37.6,9,0.0,0,2,2,0,0
6,11,77,0,0,0,0,0,98.3,33.2,55.4,35.0,9,0.0,0,2,2,0,0
6,12,81,0,0,0,0,0,123.9,33.1,35.2,29.9,9,0.0,0,2,2,0,0
6,13,132,0,1,0,0,0,112.9,36.2,37.3,34.1,9,0.0,0,2,2,0,0
6,14,87,0,0,0,0,0,33.1,299.8,36.6,30.5,9,269.4,0,2,2,1,0
6,15,149,0,0,0,0,0,120.3,34.1,36.8,30.2,9,0.0,0,2,2,0,0
6,16,99,0,0,1,0,0,126.3,32.6,34.6,29.1,9,0.0,0,2,2,0,0
6,17,105,0,0,0,0,0,122.0,33.5,35.5,30.5,9,0.0,0,2,2,0,0
6,18,68,0,0,0,0,0,108.6,34.2,36.6,41.2,9,0.0,0,2,2,0,0
6,19,87,1,0,0,2,1,126.6,32.7,34.2,29.0,9,0.0,0,2,2,0,0
6,20,70,0,0,0,0,0,114.1,37.4,36.3,32.9,9,0.0,0,2,2,0,0
6,21,91,0,0,0,0,0,118.8,34.7,36.5,31.1,9,0.0,0,2,2,0,0
7,1,114,0,0,0,0,0,103.3,46.4,39.1,32.1,5,9.3,3,2,2,1,0
7,2,94,0,0,0,0,0,108.4,37.1,38.4,36.6,5,0.0,3,2,2,0,0
7,3,69,0,0,0,0,0,117.4,35.6,36.7,31.2,5,0.0,3,2,2,0,0
7,4,85,0,0,0,0,0,119.3,34.9,36.2,30.9,5,0.0,3,2,2,0,0
7,5,103,0,0,0,0,0,120.1,34.1,36.0,31.0,5,0.0,3,2,2,0,0
7,6,92,0,1,0,0,0,73.7,34.1,67.3,,5,0.0,3,2,2,0,0
7,7,84,0,0,0,0,0,41.6,221.3,39.0,31.7,5,188.5,3,2,2,1,0
7,8,109,0,0,0,0,0,120.1,34.5,36.1,30.6,5,0.0,3,2,2,0,0
7,9,98,0,0,0,0,0,121.5,34.1,35.7,30.2,5,0.0,3,2,2,0,0
7,10,100,0,0,0,0,0,122.2,33.7,35.6,30.2,5,0.0,3,2,2,0,0
7,11,91,0,1,0,0,0,118.4,33.6,35.8,33.2,5,0.0,3,2,2,0,0
7,12,116,0,0,0,0,0,39.0,236.7,40.4,34.8,5,202.4,3,2,2,1,0
7,13,73,0,0,0,0,0,119.5,34.6,36.6,30.4,5,0.0,3,2,2,0,0
7,14,108,0,0,0,0,0,118.2,33.8,36.5,32.6,5,0.0,3,2,2,0,0
7,15,95,0,0,0,0,0,123.7,33.4,35.3,29.6,5,0.0,3,2,2,0,0
7,16,79,0,1,0,0,0,118.7,33.3,35.6,33.4,5,0.0,3,2,2,0,0
7,17,102,0,0,0,0,0,50.0,174.7,37.7,30.7,5,143.6,3,2,2,1,0
7,18,105,0,0,0,0,0,116.2,34.2,37.1,33.4,5,0.0,3,2,2,0,0
7,19,72,0,0,0,0,0,120.7,33.3,35.0,32.3,5,0.0,3,2,2,0,0
7,20,109,1,0,1,1,1,125.2,32.9,34.7,29.5,5,0.0,3,2,2,0,0
7,21,90,0,0,0,0,0,123.3,33.0,35.6,29.9,5,0.0,3,2,2,0,0
8,1,93,0,0,0,0,0,89.8,58.6,40.6,36.1,22,20.3,7,2,2,1,0
8,2,74,0,0,0,0,0,118.0,34.9,36.8,31.3,22,0.0,7,2,2,0,0
8,3,110,0,0,0,0,0,119.0,34.8,36.6,30.8,22,0.0,7,2,2,0,0
8,4,125,0,0,0,0,0,118.3,35.9,36.3,30.6,22,0.0,7,2,2,0,0
8,5,115,0,0,0,0,0,119.8,34.3,36.1,31.0,22,0.0,7,2,2,0,0
8,6,76,0,1,0,0,0,69.5,34.4,77.4,,22,0.0,7,2,2,0,0
8,7,120,0,0,0,0,0,42.5,217.6,36.5,31.8,22,188.4,7,2,2,1,0
8,8,85,0,0,0,0,0,119.4,33.9,36.1,31.8,22,0.0,7,2,2,0,0
8,9,105,0,0,0,0,0,123.7,33.2,35.4,29.6,22,0.0,7,2,2,0,0
8,10,82,0,1,0,0,0,116.5,33.3,35.6,35.4,22,0.0,7,2,2,0,0
8,11,92,0,0,0,0,0,45.9,198.5,36.5,30.0,22,168.8,7,2,2,1,0
8,12,90,0,0,0,0,0,121.0,33.9,37.1,29.4,22,0.0,7,2,2,0,0
8,13,88,0,0,0,0,1,126.3,32.7,34.7,28.9,22,0.0,7,2,2,0,0
8,14,102,0,1,0,0,0,115.4,34.7,35.7,35.0,22,0.0,7,2,2,0,0
8,15,70,0,0,0,0,0,28.1,363.7,37.6,31.3,22,333.4,7,2,2,1,0
8,16,88,0,0,0,0,0,119.6,34.4,36.0,31.2,22,0.0,7,2,2,0,0
8,17,125,1,0,1,1,0,126.4,32.3,34.7,29.1,22,0.0,7,2,2,0,0
8,19,72,0,0,0,0,0,124.8,33.0,35.1,29.3,22,0.0,7,2,2,0,0
9,1,129,0,0,0,0,0,75.1,79.3,39.5,43.0,7,42.1,5,2,2,1,0
9,2,87,0,0,0,0,0,90.4,38.0,56.1,40.4,7,0.0,5,2,2,0,0
9,3,84,0,0,0,0,0,116.1,36.4,37.1,31.2,7,0.0,5,2,2,0,0
9,4,69,0,0,0,0,0,116.4,36.7,37.1,30.7,7,0.0,5,2,2,0,0
9,5,72,0,1,0,0,0,92.6,33.9,36.2,,7,0.0,5,2,2,0,0
9,6,101,0,0,0,0,0,26.4,392.1,36.6,31.9,7,358.8,5,2,2,1,0
9,7,93,0,0,0,0,0,122.2,33.7,35.7,30.0,7,0.0,5,2,2,0,0
9,8,92,0,0,0,0,0,123.1,33.3,35.6,29.8,7,0.0,5,2,2,0,0
9,9,85,0,0,0,0,0,119.7,33.2,35.3,33.0,7,0.0,5,2,2,0,0
9,10,73,0,0,0,0,0,118.8,33.0,36.3,33.0,7,0.0,5,2,2,0,0
9,11,85,0,0,0,0,0,124.2,33.0,35.2,29.6,7,0.0,5,2,2,0,0
9,12,121,0,0,0,0,0,123.5,33.0,35.5,29.9,7,0.0,5,2,2,0,0
9,13,88,0,0,0,0,0,113.9,37.9,38.5,30.3,7,0.0,5,2,2,0,0
9,14,99,1,0,1,0,1,125.8,32.4,35.0,29.2,7,0.0,5,2,2,0,0
9,15,87,0,1,0,0,0,117.2,33.8,36.1,33.7,7,0.0,5,2,2,0,0
9,16,78,0,0,0,0,0,25.0,419.3,36.9,30.3,7,388.9,5,2,2,1,0
9,17,117,0,0,0,0,0,121.9,33.8,35.4,30.5,7,0.0,5,2,2,0,0
9,18,86,0,0,0,1,0,125.7,32.7,34.6,29.4,7,0.0,5,2,2,0,0
9,19,69,0,0,0,0,0,124.7,32.9,35.0,29.5,7,0.0,5,2,2,0,0
10,1,111,0,0,0,0,0,98.3,49.8,39.5,34.4,17,12.6,9,2,2,1,0
10,2,75,0,0,0,0,0,115.6,34.6,36.3,34.2,17,0.0,9,2,2,0,0
10,3,100,0,0,0,0,0,121.2,33.8,35.7,30.7,17,0.0,9,2,2,0,0
10,4,132,0,0,0,0,0,119.8,34.4,36.8,30.3,17,0.0,9,2,2,0,0
10,5,86,0,0,0,0,0,123.3,33.3,35.4,29.8,17,0.0,9,2,2,0,0
10,6,98,0,1,0,0,0,77.2,33.2,60.6,,17,0.0,9,2,2,0,0
10,7,98,0,0,0,0,0,35.6,267.1,36.8,37.3,17,237.1,9,2,2,1,0
10,8,99,0,0,0,0,0,122.0,33.5,35.5,30.6,17,0.0,9,2,2,0,0
10,9,73,0,0,0,0,0,114.7,33.5,35.7,36.8,17,0.0,9,2,2,0,0
10,10,120,0,0,0,0,0,123.4,33.6,35.1,29.8,17,0.0,9,2,2,0,0
10,11,84,0,0,0,0,0,124.6,33.1,35.1,29.4,17,0.0,9,2,2,0,0
10,12,105,0,1,0,0,0,115.2,34.9,36.4,34.3,17,0.0,9,2,2,0,0
10,13,84,0,0,0,0,0,40.9,226.0,39.9,31.2,17,194.3,9,2,2,1,0
10,14,82,0,0,0,0,0,119.8,34.5,36.6,30.3,17,0.0,9,2,2,0,0
10,15,73,0,0,0,1,0,125.5,33.1,34.7,29.1,17,0.0,9,2,2,0,0
10,16,90,0,1,0,0,0,118.2,32.8,35.5,34.6,17,0.0,9,2,2,0,0
10,17,76,0,0,0,0,0,54.0,158.0,36.5,30.7,17,129.0,9,2,2,1,0
10,18,110,0,0,0,0,0,108.3,35.4,37.7,39.1,17,0.0,9,2,2,0,0
10,19,118,1,0,1,0,1,126.1,32.6,35.0,28.8,17,0.0,9,2,2,0,0
10,20,100,0,0,0,0,0,112.2,34.9,42.1,31.2,17,0.0,9,2,2,0,0
10,21,86,0,0,0,0,0,124.6,33.2,35.0,29.4,17,0.0,9,2,2,0,0
11,1,74,0,0,0,0,0,97.7,50.7,39.3,34.5,2,14.2,9,2,2,1,0
11,2,90,0,0,0,0,0,112.7,35.6,37.0,35.2,2,0.0,9,2,2,0,0
11,3,93,0,0,0,0,0,119.4,34.4,36.3,31.1,2,0.0,9,2,2,0,0
11,4,111,0,0,0,0,0,113.7,34.5,36.2,36.1,2,0.0,9,2,2,0,0
11,5,106,0,0,0,0,0,122.0,33.7,35.7,30.2,2,0.0,9,2,2,0,0
11,6,72,0,1,0,0,0,70.5,33.7,73.5,,2,0.0,9,2,2,0,0
11,7,87,0,0,0,0,0,42.2,220.3,37.2,30.8,2,189.9,9,2,2,1,0
11,8,98,0,0,0,0,0,119.2,34.6,35.7,31.7,2,0.0,9,2,2,0,0
11,9,88,0,0,0,0,0,122.7,33.5,36.0,29.5,2,0.0,9,2,2,0,0
11,10,118,0,0,0,0,0,123.6,33.3,35.5,29.5,2,0.0,9,2,2,0,0
11,11,142,0,0,0,0,0,115.4,33.2,37.7,34.5,2,0.0,9,2,2,0,0
11,12,96,0,0,0,0,0,117.1,33.3,35.9,34.6,2,0.0,9,2,2,0,0
11,13,184,0,0,0,0,1,123.9,33.5,35.2,29.4,2,0.0,9,2,2,0,0
11,14,108,0,0,0,0,0,114.8,33.0,37.5,35.4,2,0.0,9,2,2,0,0
11,15,93,1,0,0,0,0,125.2,32.5,34.8,29.7,2,0.0,9,2,2,0,0
11,16,83,0,1,0,0,0,119.2,33.6,35.5,33.0,2,0.0,9,2,2,0,0
11,17,96,0,0,0,0,0,26.9,382.3,39.2,31.1,2,352.5,9,2,2,1,0
11,18,69,0,0,0,0,0,112.3,33.6,35.1,39.6,2,0.0,9,2,2,0,0
11,19,106,0,0,0,0,0,121.6,34.8,35.5,29.6,2,0.0,9,2,2,0,0
11,20,113,0,0,0,0,0,113.6,34.3,40.3,32.4,2,0.0,9,2,2,0,0
11,21,70,0,0,1,1,0,123.6,32.5,34.5,31.4,2,0.0,9,2,2,0,0
12,1,70,0,0,0,0,0,100.4,49.4,39.3,32.4,21,11.0,3,2,2,1,0
12,2,99,0,0,0,0,0,116.0,35.9,37.2,31.7,21,0.0,3,2,2,0,0
12,3,71,0,0,0,0,0,118.1,35.1,36.6,31.2,21,0.0,3,2,2,0,0
12,4,94,0,0,0,0,0,117.8,35.5,36.7,31.0,21,0.0,3,2,2,0,0
12,5,71,0,0,0,0,0,119.2,35.2,36.2,30.6,21,0.0,3,2,2,0,0
12,6,95,0,1,0,0,0,73.8,35.1,65.4,,21,0.0,3,2,2,0,0
12,7,72,0,0,0,0,0,41.6,215.3,40.5,36.0,21,180.3,3,2,2,1,0
12,8,93,0,0,0,0,0,119.4,34.8,36.3,30.7,21,0.0,3,2,2,0,0
12,9,92,0,0,0,0,0,120.7,33.9,36.0,30.8,21,0.0,3,2,2,0,0
12,10,130,0,0,0,0,0,114.3,34.1,37.8,34.4,21,0.0,3,2,2,0,0
12,11,83,0,1,0,0,0,118.1,33.6,35.5,33.9,21,0.0,3,2,2,0,0
12,12,69,0,0,0,0,0,28.7,343.5,42.2,37.1,21,307.5,3,2,2,1,0
12,13,103,0,0,0,0,0,120.9,34.1,35.7,30.7,21,0.0,3,2,2,0,0
12,14,171,0,0,0,0,0,122.1,34.2,35.3,30.1,21,0.0,3,2,2,0,0
12,15,77,0,0,0,0,0,122.4,33.4,36.1,29.8,21,0.0,3,2,2,0,0
12,16,70,0,0,0,0,0,125.1,32.9,34.6,29.7,21,0.0,3,2,2,0,0
12,17,90,0,1,0,0,0,118.5,32.7,36.4,33.5,21,0.0,3,2,2,0,0
12,18,102,0,0,0,0,0,41.3,222.8,35.6,35.7,21,191.8,3,2,2,1,0
12,19,105,1,0,1,1,1,125.8,32.6,34.5,29.5,21,0.0,3,2,2,0,0
13,1,102,0,0,0,0,0,85.1,69.4,38.5,34.9,6,28.9,1,2,2,1,0
13,2,104,0,0,0,0,0,112.9,35.4,36.9,35.4,6,0.0,1,2,2,0,0
13,3,89,0,0,0,0,0,119.7,34.7,36.5,30.4,6,0.0,1,2,2,0,0
13,4,136,0,0,0,0,0,121.0,33.9,36.1,30.4,6,0.0,1,2,2,0,0
13,5,106,0,0,0,0,0,121.3,34.1,35.6,30.5,6,0.0,1,2,2,0,0
13,7,154,0,0,0,0,0,34.9,280.4,36.6,31.5,6,247.9,1,2,2,1,0
13,8,87,0,0,0,0,0,118.2,34.0,36.2,32.7,6,0.0,1,2,2,0,0
13,9,71,0,0,0,0,0,122.9,33.5,35.5,29.9,6,0.0,1,2,2,0,0
13,10,106,0,0,0,0,0,118.9,33.4,35.4,33.5,6,0.0,1,2,2,0,0
13,11,113,0,0,0,0,0,121.2,33.0,35.9,31.4,6,0.0,1,2,2,0,0
13,12,90,0,0,0,0,1,125.2,33.0,35.0,29.1,6,0.0,1,2,2,0,0
13,13,119,0,0,0,0,0,123.4,33.3,35.1,30.1,6,0.0,1,2,2,0,0
13,14,130,0,0,0,0,0,119.3,36.2,35.5,30.3,6,0.0,1,2,2,0,0
13,15,87,0,0,0,0,0,123.2,32.9,35.9,29.9,6,0.0,1,2,2,0,0
13,16,88,1,0,1,1,0,126.5,32.5,34.3,29.3,6,0.0,1,2,2,0,0
13,17,87,0,1,0,0,0,118.2,32.5,35.7,34.5,6,0.0,1,2,2,0,0
13,18,88,0,0,0,0,0,34.3,284.5,38.2,31.9,6,247.7,1,2,2,1,0
13,19,99,0,0,0,0,0,119.5,34.5,36.6,30.6,6,0.0,1,2,2,0,0
13,20,105,0,0,0,0,0,124.9,32.8,35.0,29.5,6,0.0,1,2,2,0,0
13,21,96,0,0,0,0,0,115.1,32.8,38.6,34.2,6,0.0,1,2,2,0,0
14,1,113,0,0,0,0,0,66.1,113.6,38.3,32.1,10,77.4,1,2,2,1,0
14,2,136,0,0,0,0,0,118.9,34.8,36.6,30.9,10,0.0,1,2,2,0,0
14,3,71,0,0,0,0,0,120.2,34.4,36.2,30.5,10,0.0,1,2,2,0,0
14,4,83,0,0,0,0,0,120.0,35.0,35.8,30.5,10,0.0,1,2,2,0,0
14,5,93,0,1,0,0,0,112.3,33.7,35.7,38.8,10,0.0,1,2,2,0,0
14,6,89,0,0,0,0,0,31.4,316.8,38.3,31.7,10,285.2,1,2,2,1,0
14,7,118,0,0,0,0,0,121.3,34.2,35.7,30.2,10,0.0,1,2,2,0,0
14,8,85,0,0,0,0,0,121.2,33.7,36.1,30.5,10,0.0,1,2,2,0,0
14,9,101,0,0,0,0,0,119.7,34.1,35.8,31.7,10,0.0,1,2,2,0,0
14,10,84,0,0,0,0,0,122.8,33.7,35.3,29.9,10,0.0,1,2,2,0,0
14,11,99,0,0,0,0,0,120.0,33.6,36.4,31.2,10,0.0,1,2,2,0,0
14,12,100,0,0,0,0,0,123.7,33.5,35.2,29.6,10,0.0,1,2,2,0,0
14,13,98,0,0,0,0,0,123.2,33.7,35.2,29.8,10,0.0,1,2,2,0,0
14,14,107,0,0,0,0,0,122.7,33.6,35.7,29.7,10,0.0,1,2,2,0,0
14,15,154,0,0,0,0,0,119.7,33.5,36.7,31.3,10,0.0,1,2,2,0,0
14,16,84,1,0,1,1,1,126.0,32.8,34.6,29.1,10,0.0,1,2,2,0,0
14,17,95,0,1,0,0,0,118.9,33.2,35.8,33.3,10,0.0,1,2,2,0,0
14,18,68,0,0,0,0,0,23.2,450.7,41.2,30.9,10,419.9,1,2,2,1,0
14,19,89,0,0,0,0,0,122.8,34.0,35.4,29.6,10,0.0,1,2,2,0,0
15,1,86,0,0,0,0,0,68.1,109.5,37.4,31.6,18,74.6,6,2,2,1,0
15,2,108,0,0,0,0,0,117.0,35.6,36.8,31.5,18,0.0,6,2,2,0,0
15,3,75,0,0,0,0,0,121.4,34.3,35.9,30.0,18,0.0,6,2,2,0,0
15,4,75,0,0,0,0,0,122.6,33.9,35.5,29.7,18,0.0,6,2,2,0,0
15,5,90,0,1,0,0,0,81.9,45.5,45.4,,18,0.0,6,2,2,0,0
15,6,71,0,0,0,0,0,32.1,311.0,36.8,31.3,18,279.5,6,2,2,1,0
15,7,92,0,0,0,0,0,121.6,34.4,35.6,29.9,18,0.0,6,2,2,0,0
15,8,98,0,0,0,0,0,122.8,33.8,35.5,29.6,18,0.0,6,2,2,0,0
15,9,98,0,1,0,0,0,117.9,33.8,35.7,33.5,18,0.0,6,2,2,0,0
15,10,98,0,0,0,0,0,26.8,385.2,37.5,31.1,18,352.4,6,2,2,1,0
15,11,115,0,0,0,0,0,119.0,34.7,37.6,29.9,18,0.0,6,2,2,0,0
15,12,111,0,0,0,0,0,124.7,33.3,35.2,29.0,18,0.0,6,2,2,0,0
15,13,72,0,1,0,0,0,118.1,33.7,35.9,33.3,18,0.0,6,2,2,0,0
15,14,103,0,0,0,0,0,30.1,335.6,37.4,30.9,18,303.4,6,2,2,1,0
15,15,89,0,0,0,0,0,121.5,34.6,35.8,29.7,18,0.0,6,2,2,0,0
15,16,106,1,0,1,1,1,125.9,33.1,34.8,28.7,18,0.0,6,2,2,0,0
15,17,83,0,0,0,0,0,120.9,35.3,35.8,29.4,18,0.0,6,2,2,0,0
16,1,93,0,0,0,0,0,64.0,119.1,37.8,33.0,16,83.9,0,2,2,1,0
16,2,75,0,0,0,0,0,118.0,34.4,36.6,32.0,16,0.0,0,2,2,0,0
16,3,90,0,0,0,0,0,115.6,33.9,39.8,31.4,16,0.0,0,2,2,0,0
16,4,82,0,0,0,0,0,121.7,33.7,36.2,30.0,16,0.0,0,2,2,0,0
16,5,91,0,1,0,0,0,102.1,33.5,36.1,49.5,16,0.0,0,2,2,0,0
16,6,72,0,0,0,0,0,28.9,344.2,37.0,39.6,16,315.1,0,2,2,1,0
16,7,93,0,0,0,0,0,122.9,33.4,35.6,29.9,16,0.0,0,2,2,0,0
16,8,74,0,0,0,0,0,123.0,33.2,35.9,29.7,16,0.0,0,2,2,0,0
16,9,147,0,1,0,0,0,114.2,37.7,35.6,33.1,16,0.0,0,2,2,0,0
16,10,197,0,0,0,0,0,25.3,413.3,35.9,30.5,16,383.1,0,2,2,1,0
16,11,93,0,0,0,0,0,122.0,33.5,36.3,29.9,16,0.0,0,2,2,0,0
16,12,81,1,0,1,0,0,126.4,32.3,34.9,29.0,16,0.0,0,2,2,0,0
16,13,71,0,1,0,0,0,116.7,34.2,35.8,34.2,16,0.0,0,2,2,0,0
16,14,113,0,0,0,0,0,30.2,335.6,36.9,30.4,16,304.7,0,2,2,1,0
16,15,86,0,0,0,0,0,117.1,33.7,35.5,34.6,16,0.0,0,2,2,0,0
16,16,84,0,0,0,1,1,126.2,32.5,34.9,28.9,16,0.0,0,2,2,0,0
17,1,95,0,0,0,0,0,59.1,133.5,39.4,32.6,11,96.6,11,2,2,1,0
17,2,92,0,0,0,0,0,114.8,36.4,37.9,31.5,11,0.0,11,2,2,0,0
17,3,82,0,0,0,0,0,116.4,36.3,37.1,31.1,11,0.0,11,2,2,0,0
17,4,71,0,0,0,0,0,119.3,34.8,36.3,30.7,11,0.0,11,2,2,0,0
17,5,89,0,1,0,0,0,89.1,33.6,38.2,,11,0.0,11,2,2,0,0
17,6,93,0,0,0,0,0,22.8,461.4,37.7,34.3,11,427.9,11,2,2,1,0
17,7,129,0,0,0,0,0,119.2,35.3,36.1,30.5,11,0.0,11,2,2,0,0
17,8,76,0,0,0,0,0,122.1,33.5,35.6,30.3,11,0.0,11,2,2,0,0
17,9,108,0,0,0,0,0,123.4,33.3,35.3,29.8,11,0.0,11,2,2,0,0
17,10,100,0,0,0,0,0,123.7,33.4,35.1,29.8,11,0.0,11,2,2,0,0
17,11,80,0,0,0,0,0,112.9,36.0,36.0,35.7,11,0.0,11,2,2,0,0
17,12,84,0,0,0,0,0,123.9,33.2,35.1,29.8,11,0.0,11,2,2,0,0
17,13,72,0,0,0,0,0,123.4,33.0,35.1,30.4,11,0.0,11,2,2,0,0
17,14,118,0,0,0,0,0,124.8,32.7,34.9,29.8,11,0.0,11,2,2,0,0
17,15,88,0,0,0,0,0,115.1,33.7,37.8,34.1,11,0.0,11,2,2,0,0
17,16,120,0,0,0,0,0,123.5,32.5,34.3,31.7,11,0.0,11,2,2,0,0
17,17,101,0,1,0,0,0,117.1,33.9,35.9,34.0,11,0.0,11,2,2,0,0
17,18,114,0,0,0,0,0,75.0,90.9,36.7,34.5,11,60.9,11,2,2,1,0
17,19,93,0,0,0,0,0,119.1,34.9,36.6,30.6,11,0.0,11,2,2,0,0
17,20,95,2,0,1,1,2,127.6,32.4,34.3,28.6,11,0.0,11,2,2,0,0
17,21,103,0,0,0,0,0,118.1,33.3,35.8,33.9,11,0.0,11,2,2,0,0
18,1,97,0,0,0,0,0,85.7,66.9,40.0,34.9,4,26.3,4,2,2,1,0
18,2,94,0,0,0,0,0,115.6,34.4,36.9,33.8,4,0.0,4,2,2,0,0
18,3,96,0,0,0,0,0,121.7,33.6,35.9,30.3,4,0.0,4,2,2,0,0
18,4,85,0,0,0,0,0,122.5,33.3,35.8,30.1,4,0.0,4,2,2,0,0
18,5,78,0,0,0,0,0,116.4,34.5,37.3,32.6,4,0.0,4,2,2,0,0
18,6,69,0,1,0,0,0,65.7,38.2,79.7,,4,0.0,4,2,2,0,0
18,7,140,0,0,0,0,0,29.6,338.7,40.2,32.3,4,303.8,4,2,2,1,0
18,8,110,0,0,0,0,0,118.0,34.0,38.6,30.4,4,0.0,4,2,2,0,0
18,9,74,0,0,2,0,0,126.3,32.1,34.7,29.5,4,0.0,4,2,2,0,0
18,10,92,0,0,0,0,0,120.5,33.8,36.4,30.6,4,0.0,4,2,2,0,0
18,11,74,0,0,0,0,0,120.2,34.1,36.4,30.6,4,0.0,4,2,2,0,0
18,12,108,0,0,0,0,0,119.5,34.2,37.1,30.4,4,0.0,4,2,2,0,0
18,13,94,0,1,0,0,0,115.1,34.0,36.2,35.4,4,0.0,4,2,2,0,0
18,14,145,0,0,0,0,0,20.5,523.2,38.2,31.0,4,489.7,4,2,2,1,0
18,15,109,0,0,0,0,0,116.4,33.7,35.3,35.4,4,0.0,4,2,2,0,0
18,16,73,1,0,0,1,1,127.0,32.3,34.5,28.9,4,0.0,4,2,2,0,0
18,17,79,0,0,0,0,0,102.5,41.0,44.4,33.3,4,0.0,4,2,2,0,0
18,18,90,0,0,0,0,0,121.0,34.2,36.1,30.1,4,0.0,4,2,2,0,0
0,1,71,0,0,0,0,0,87.2,64.3,39.4,35.6,8,24.6,4,2,2,1,0
0,2,114,0,0,0,0,0,116.8,34.9,37.6,31.6,8,0.0,4,2,2,0,0
0,3,77,0,0,0,0,0,121.0,34.0,36.1,30.3,8,0.0,4,2,2,0,0
0,4,91,0,0,0,0,0,120.1,35.3,36.1,29.8,8,0.0,4,2,2,0,0
0,5,156,0,0,0,0,0,119.6,34.3,36.8,30.5,8,0.0,4,2,2,0,0
0,6,149,0,1,0,0,0,68.4,35.0,78.5,,8,0.0,4,2,2,0,0
0,7,119,0,0,0,0,0,36.3,267.2,36.7,30.5,8,236.7,4,2,2,1,0
0,8,84,0,0,0,0,0,120.1,34.5,37.1,29.6,8,0.0,4,2,2,0,0
0,9,89,1,0,0,0,1,125.2,32.7,35.2,29.1,8,0.0,4,2,2,0,0
0,10,91,0,0,0,0,0,119.1,34.4,37.0,30.6,8,0.0,4,2,2,0,0
0,11,71,0,0,0,0,0,120.2,34.2,36.7,30.2,8,0.0,4,2,2,0,0
0,12,106,0,0,0,0,0,119.1,34.5,36.8,30.7,8,0.0,4,2,2,0,0
0,13,98,0,1,0,0,0,116.5,34.2,36.7,33.5,8,0.0,4,2,2,0,0
0,14,81,0,0,0,0,0,17.8,612.8,37.9,31.4,8,579.6,4,2,2,1,0
