index,edible-poisonous,cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season,fold
14057,1,3.43,1,11,0,0,0,3.77,15.91,2,0,0,0,2,2
14058,1,9.73,5,4,1,5,4,7.44,13.91,4,1,0,0,2,0
14059,0,7.88,3,6,0,1,1,9.06,13.06,6,0,0,0,0,4
14060,0,13.67,3,2,0,5,3,2.6,15.09,5,0,0,0,3,4
14061,0,7.54,3,1,0,2,5,7.28,17.46,5,0,0,0,0,0
14062,1,4.44,3,1,0,2,3,5.25,4.96,3,0,0,1,2,4
14063,0,4.4,5,1,0,0,0,6.59,6.07,3,0,0,0,0,4
14064,0,10.12,0,7,0,2,5,7.98,21.81,5,0,0,0,2,1
14065,0,20.91,6,1,0,6,5,14.57,33.62,5,0,0,0,0,0
14066,1,3.68,3,12,0,3,5,4.27,6.64,3,0,0,0,0,0
14067,0,7.49,3,1,0,1,3,8.96,11.78,1,0,0,0,0,3
14068,0,8.04,5,4,1,5,6,6.0,17.52,5,0,0,0,2,2
14069,0,3.01,3,4,1,5,4,4.19,5.05,1,0,0,0,0,1
14071,1,16.56,3,5,1,5,1,6.01,27.42,5,0,0,0,2,0
14072,1,6.29,5,3,0,2,3,4.94,14.4,3,0,0,0,0,2
14073,0,5.08,3,1,0,1,2,4.26,7.42,5,0,0,0,0,3
14074,0,7.33,0,3,0,3,5,6.43,14.51,2,0,0,0,2,0
14075,1,11.1,0,1,0,3,5,9.86,29.82,5,0,0,0,0,1
14077,0,10.32,0,3,0,2,5,7.72,17.54,5,0,0,0,0,4
14078,1,8.49,5,6,1,5,6,4.85,12.48,5,1,0,0,2,1
14080,0,8.11,6,5,0,4,11,15.63,12.34,5,1,6,2,1,0
14081,0,6.15,3,10,0,5,6,5.45,11.78,5,0,0,4,3,3
14082,1,16.03,3,11,1,5,5,5.42,27.03,8,0,0,0,2,1
14083,1,14.01,0,11,1,5,5,4.78,24.71,8,0,0,1,2,1
14084,1,4.45,0,3,0,3,3,5.73,7.53,6,0,0,2,0,1
14086,0,3.44,5,1,0,0,0,6.94,6.99,3,0,0,0,0,1
14087,0,6.62,0,10,0,5,10,6.7,11.86,5,0,0,2,3,1
14088,1,8.86,3,12,0,1,3,5.97,16.58,12,0,0,0,0,3
14089,1,4.95,3,1,1,5,3,5.48,8.7,9,0,0,0,2,2
14090,1,6.85,0,9,0,2,5,5.75,16.43,5,0,0,0,2,3
14092,0,3.45,3,1,0,5,6,5.59,6.48,5,0,0,0,0,0
14093,0,4.83,3,11,0,3,5,3.86,12.31,5,0,0,0,0,0
14094,0,4.94,0,1,0,6,1,7.35,12.4,9,0,0,0,0,0
14095,0,12.3,0,1,0,3,5,6.95,22.9,5,0,0,0,3,2
14096,1,8.63,5,2,1,5,5,4.84,14.44,2,0,0,0,0,0
14097,0,5.01,3,1,0,2,5,5.88,9.17,1,0,0,1,3,3
14099,1,11.39,0,3,0,3,3,15.05,27.82,6,1,7,0,3,1
14101,1,3.33,0,3,0,2,5,4.04,5.78,5,0,0,0,0,1
14102,1,3.07,4,1,0,3,11,9.53,2.38,1,0,0,2,0,2
14103,0,2.06,5,1,0,3,4,6.48,3.59,1,0,0,6,0,4
14104,1,20.46,0,5,1,5,5,8.63,36.86,5,0,0,0,0,0
14105,0,17.72,3,2,0,3,5,9.3,25.97,5,0,0,1,0,4
14108,0,10.19,5,4,1,5,6,5.75,17.88,5,0,0,0,0,0
14109,1,0.81,0,6,0,5,6,5.02,1.07,6,0,0,2,0,2
14110,0,1.23,2,1,0,3,2,5.06,1.64,2,0,0,0,2,1
14111,1,9.03,3,9,1,5,5,6.31,10.64,9,0,0,0,2,2
14112,0,4.46,0,1,0,4,5,11.17,11.34,1,0,0,0,0,2
14113,0,3.49,0,3,0,3,3,3.08,7.78,5,0,0,0,0,3
14115,0,4.66,0,1,0,4,5,11.22,11.06,1,0,0,0,2,2
14116,0,11.17,5,12,0,1,12,8.73,20.1,12,0,0,1,3,0
14117,1,10.75,3,1,1,5,1,6.04,14.18,1,0,0,0,0,2
14118,0,7.14,0,7,0,2,5,6.51,16.73,5,0,0,0,2,2
14119,1,5.44,2,3,1,2,3,6.47,12.23,5,0,0,2,0,3
14120,0,6.73,3,1,0,1,5,5.5,9.57,1,0,0,4,2,0
14121,1,5.2,3,2,0,5,5,5.19,9.2,1,0,0,1,0,2
14123,0,6.55,0,1,0,4,5,5.25,9.53,1,0,0,0,0,4
14125,0,3.88,0,3,0,3,3,4.98,9.81,5,0,0,0,2,1
14126,0,2.87,5,1,0,0,0,6.17,6.76,3,0,0,0,0,1
14127,0,4.12,0,1,0,6,1,5.95,13.06,9,0,0,0,0,3
14128,0,6.18,5,5,0,5,4,3.39,9.29,5,0,0,2,2,4
14130,0,6.68,3,3,0,3,5,5.24,12.59,5,0,0,0,0,2
14133,1,6.12,0,2,1,1,8,6.41,14.9,1,0,0,0,0,1
14134,0,17.05,0,1,0,6,5,19.89,68.81,1,0,0,0,0,0
14135,0,6.75,0,1,0,4,4,4.61,9.59,1,0,0,0,2,2
14136,1,1.89,6,1,0,3,2,5.57,2.38,3,1,6,4,2,3
14137,0,5.72,0,1,0,6,3,7.71,13.28,1,0,0,2,2,0
14138,1,1.54,4,1,0,3,1,4.83,1.69,1,0,0,0,1,1
14140,1,7.86,1,9,0,0,0,2.73,24.2,1,0,0,0,1,1
14141,1,11.06,1,1,0,0,0,4.49,27.16,1,0,0,0,2,1
14142,0,1.76,0,1,0,5,5,6.35,1.96,3,0,0,0,0,4
14143,1,5.7,2,5,1,2,4,7.58,12.74,5,0,0,0,1,0
14145,1,8.36,0,2,1,2,1,9.16,20.2,12,0,0,0,0,4
14146,0,6.97,5,5,0,5,5,3.37,7.89,5,0,0,0,0,3
14147,0,7.87,6,2,0,3,5,7.12,14.85,2,0,0,2,2,2
14148,1,13.06,0,1,0,3,5,11.68,32.76,5,0,0,0,0,1
14149,0,7.31,0,1,1,6,2,11.14,26.03,5,0,0,0,0,2
14151,0,5.19,0,1,0,2,1,4.96,5.12,1,1,7,0,1,2
14152,1,2.84,5,5,0,5,5,2.56,7.14,5,0,0,2,0,3
14153,1,7.35,0,2,1,2,1,8.0,18.71,2,0,0,0,0,3
14155,1,10.82,5,2,1,5,10,4.37,25.34,8,0,0,0,2,3
14156,1,13.84,0,8,1,5,5,5.03,25.39,8,0,0,1,0,2
14157,0,6.35,0,1,0,4,5,4.72,9.37,1,0,0,0,0,2
14159,1,6.17,4,11,0,4,2,7.58,8.52,3,0,0,4,0,3
14160,1,3.58,4,1,0,2,4,5.77,3.69,2,0,0,4,2,1
14161,0,2.68,3,4,1,5,4,3.52,4.77,2,0,0,0,2,3
14163,1,7.55,0,1,0,3,1,10.28,14.9,1,0,0,6,0,3
14164,0,3.22,0,1,0,6,3,4.34,10.01,3,0,0,0,0,2
14165,0,10.08,0,1,0,4,4,7.57,11.6,1,0,0,0,0,4
14166,1,5.17,0,1,1,5,5,5.82,7.6,1,0,0,0,0,0
14167,0,7.32,0,2,1,6,2,10.71,24.32,5,0,0,0,0,0
14168,1,13.44,3,9,0,4,5,16.74,16.54,5,1,1,0,2,2
14169,1,7.33,5,9,1,5,10,6.52,6.22,1,0,0,0,0,0
14170,1,2.37,3,12,0,3,5,3.82,3.54,5,0,0,5,0,1
14171,0,0.85,0,9,1,3,4,4.96,1.02,1,0,0,0,2,0
14173,0,5.27,0,3,0,0,0,4.17,13.36,3,0,0,0,0,4
14174,1,5.31,0,7,0,1,2,5.51,6.97,1,1,6,2,2,0
14175,0,6.17,3,1,0,1,5,5.41,9.17,5,0,0,0,2,3
14176,0,10.52,5,1,0,1,10,8.19,21.41,10,0,0,1,0,2
14177,1,7.49,0,1,0,1,1,5.43,7.52,1,0,0,0,0,4
14178,1,2.74,3,5,0,3,5,3.17,3.46,5,0,0,0,2,3
14180,0,10.91,3,2,0,1,12,8.14,19.67,10,0,0,0,0,4
14181,0,21.14,0,1,0,6,5,16.21,66.48,1,0,0,0,0,4
14182,0,11.28,3,3,0,2,1,6.18,21.68,4,0,0,0,3,4
14185,1,3.48,1,2,0,0,0,3.78,16.05,1,0,0,0,2,1
14187,1,10.82,0,3,1,6,6,9.27,32.41,12,0,0,0,0,1
14188,0,3.5,0,1,0,6,1,4.03,9.3,1,0,0,0,0,0
14189,1,7.81,3,4,0,1,4,4.45,10.32,4,0,0,0,0,2
14191,1,6.42,4,5,0,4,5,11.32,11.89,5,1,6,0,2,4
14192,0,6.15,0,3,0,0,0,6.9,16.98,3,0,0,0,0,2
14193,0,5.59,3,10,0,2,5,7.01,10.29,1,0,0,1,3,1
14194,0,10.52,6,5,0,4,11,20.68,13.0,5,1,6,7,0,0
14196,0,6.98,3,6,0,1,1,9.3,12.52,1,0,0,0,0,3
14197,1,2.89,1,11,0,0,0,2.9,11.57,1,0,0,0,0,2
14198,1,7.38,3,8,0,2,1,6.71,12.56,5,0,0,0,2,1
14200,0,7.81,0,1,0,6,3,5.71,11.84,1,0,0,6,2,1
14201,0,5.65,5,6,0,5,6,5.87,12.65,5,0,0,0,0,4
14202,1,4.73,0,1,0,3,1,4.65,5.77,6,1,3,0,0,1
14205,0,3.94,0,1,0,6,3,4.92,10.06,1,0,0,0,0,0
14207,0,9.16,0,1,0,6,3,7.9,13.43,1,0,0,6,2,1
14208,0,3.55,4,5,0,2,5,4.77,3.75,3,0,0,2,0,0
14209,1,3.25,1,5,0,0,0,4.78,22.28,5,1,0,0,0,4
14214,1,10.12,0,3,1,6,9,8.98,29.48,12,0,0,0,2,2
14215,1,6.61,5,9,1,5,10,6.09,5.94,9,0,0,0,0,2
14217,1,10.82,0,3,0,3,6,12.79,23.42,6,1,7,0,3,1
14218,0,4.06,4,1,0,2,5,4.54,2.93,3,0,0,2,0,1
14219,0,5.02,0,1,1,6,3,7.54,15.09,3,0,0,0,2,2
14220,1,3.76,4,1,0,2,4,5.41,4.05,2,0,0,2,0,3
14221,1,2.66,3,5,0,2,4,7.23,3.51,1,0,0,0,2,3
14222,0,3.91,4,1,0,2,5,4.55,2.88,3,0,0,2,2,0
14225,1,0.62,0,1,0,3,1,3.73,0.8,11,0,0,0,3,3
14226,0,8.63,0,1,0,2,5,7.77,20.42,5,0,0,0,0,3
14228,0,6.95,0,4,0,2,5,7.11,17.23,5,0,0,0,2,3
14229,0,4.42,3,1,0,5,6,6.37,8.02,5,0,0,0,3,3
14230,1,4.58,0,9,0,3,3,7.15,8.29,9,1,3,0,0,3
14232,1,3.22,4,12,0,3,12,5.45,6.12,12,0,0,1,2,2
14233,0,7.41,3,1,0,1,5,6.21,9.53,5,0,0,4,0,0
14234,1,20.32,3,5,1,5,5,7.94,31.58,5,0,0,0,0,0
14235,1,9.03,5,6,1,5,6,4.87,12.54,5,1,0,0,0,1
14236,0,19.15,6,1,0,6,3,12.82,67.01,1,0,0,0,2,1
14237,0,6.97,0,2,0,3,1,6.12,4.88,2,1,2,0,3,4
14238,1,1.95,4,1,0,3,2,4.6,1.91,1,0,0,0,2,4
14240,1,7.33,6,1,0,4,5,8.65,15.49,5,1,1,0,0,2
14242,1,1.49,4,1,0,3,1,3.97,1.48,1,0,0,2,2,1
14243,1,0.9,0,5,0,3,5,3.28,1.75,9,0,0,1,2,3
14244,1,1.64,4,1,0,3,2,4.75,1.84,2,0,0,0,2,3
14245,1,2.58,5,5,0,5,5,2.91,6.97,5,0,0,2,0,2
14246,1,3.45,3,5,0,1,4,3.98,2.84,1,0,0,2,2,2
14247,0,5.57,0,1,0,4,4,4.87,9.02,1,0,0,0,2,1
14248,1,9.35,0,1,0,3,1,11.98,14.56,1,0,0,0,0,2
14249,1,13.84,0,9,0,6,3,4.29,43.1,1,0,0,0,3,4
14250,0,1.29,0,1,0,3,5,6.61,2.3,3,0,0,6,2,2
14251,1,2.86,5,2,0,5,5,2.64,7.41,5,0,0,2,2,2
14253,1,9.32,0,6,0,3,6,10.8,21.03,3,1,7,0,2,1
14254,0,7.3,0,1,0,6,3,6.44,11.92,1,0,0,2,0,2
14255,1,6.83,0,2,1,1,8,5.67,16.79,5,0,0,0,0,4
14256,0,11.61,5,5,1,5,3,6.67,24.5,5,0,0,0,0,3
14257,0,4.85,3,3,0,0,0,3.57,14.25,3,0,0,0,2,2
14258,1,10.12,0,1,0,3,1,12.14,15.07,1,0,0,6,0,1
14259,1,3.15,1,2,0,0,0,3.01,16.61,1,0,0,0,2,1
14260,1,8.25,3,8,0,2,1,6.62,10.36,5,0,0,0,0,3
14262,0,8.74,0,1,1,6,3,7.27,21.53,1,0,0,0,2,1
14263,1,3.72,3,1,0,2,4,5.78,4.34,1,0,0,2,0,0
14265,1,8.77,3,4,0,1,4,4.34,10.87,4,0,0,0,3,0
14266,1,4.02,1,1,0,0,0,0.0,0.0,0,1,0,0,1,4
14267,0,5.73,1,1,0,0,0,6.16,20.81,1,0,0,0,1,1
14270,0,5.3,3,2,0,1,2,4.44,7.97,5,0,0,0,0,1
14271,0,9.22,0,1,1,4,4,8.49,16.39,5,1,2,0,0,0
14272,0,7.69,3,5,0,1,5,5.38,26.45,5,0,0,4,2,4
14273,1,9.84,1,1,0,0,0,4.14,25.72,1,0,0,0,1,0
14274,1,2.94,5,2,0,5,5,3.52,8.55,5,0,0,2,0,0
14275,1,2.57,0,1,0,3,5,7.29,2.32,1,0,0,0,2,4
14276,0,50.36,1,3,0,6,3,7.24,49.16,1,0,0,0,2,3
14277,0,4.05,3,3,0,0,0,4.87,12.31,3,0,0,0,2,2
14278,1,2.94,1,2,0,0,0,3.54,15.01,1,0,0,0,2,4
14279,1,2.83,0,5,0,5,5,3.32,2.63,5,0,0,2,2,4
14280,0,4.29,0,1,0,2,1,6.13,6.05,1,1,7,0,3,2
14281,1,4.03,1,5,0,0,0,4.99,32.83,5,1,0,5,2,3
14282,1,11.21,0,1,0,3,5,12.99,35.85,5,0,0,0,2,2
14283,1,4.62,0,9,0,2,5,4.81,5.95,5,0,0,0,0,4
14284,1,15.89,0,5,1,5,5,7.38,28.67,5,0,0,0,3,3
14285,1,3.18,4,4,0,3,3,4.84,4.97,3,0,0,0,0,4
14286,1,4.11,4,1,0,2,4,6.27,5.08,1,0,0,4,0,0
14287,1,8.51,3,1,0,2,5,10.41,11.56,5,0,0,0,0,0
14288,1,1.57,0,6,0,5,3,2.66,4.85,3,0,0,4,0,3
14289,0,19.89,6,9,0,6,1,15.77,34.87,5,0,0,0,0,3
14290,1,4.62,5,12,0,3,5,4.92,7.54,5,0,0,0,2,1
14292,0,7.27,5,5,0,5,4,3.48,9.34,5,0,0,0,2,3
14293,0,9.29,5,2,0,1,12,7.18,19.8,12,0,0,1,0,4
14294,1,1.32,0,1,0,5,1,1.71,2.37,1,0,0,6,2,1
14295,0,19.29,6,1,0,6,3,16.96,78.95,1,0,0,0,0,1
14296,0,3.91,0,1,0,5,6,6.08,7.15,5,0,0,0,3,0
14297,0,7.36,3,1,0,1,5,5.73,10.39,1,0,0,4,2,3
14298,0,13.83,0,8,0,2,1,8.9,27.54,5,0,0,0,0,0
14299,1,3.57,4,8,0,1,2,4.7,6.82,5,1,6,4,2,3
14300,1,7.76,0,1,0,2,5,10.67,11.58,5,0,0,0,2,0
14301,1,7.53,3,9,0,2,5,4.87,16.89,5,0,0,0,0,2
14302,1,0.69,0,6,0,5,6,4.08,0.9,6,0,0,2,2,0
14303,1,9.42,0,3,0,1,3,5.78,16.37,1,0,0,0,2,3
14304,1,2.82,4,3,0,3,3,5.03,6.76,3,0,0,2,0,1
14305,1,1.56,0,3,0,5,1,1.65,2.5,1,0,0,0,0,2
14306,1,3.51,0,1,0,1,1,5.06,7.86,5,1,3,0,0,0
14309,1,8.43,0,1,0,3,1,11.48,14.94,1,0,0,0,0,1
14310,1,5.12,0,6,0,4,11,6.98,7.56,11,0,0,2,2,3
14311,0,6.29,4,2,0,1,5,4.76,9.94,2,0,0,0,0,2
14316,1,2.68,0,1,0,3,5,7.66,2.72,5,0,0,0,0,4
14319,1,18.18,0,5,1,5,1,5.95,26.41,5,0,0,0,3,4
14321,1,4.26,3,10,0,2,5,5.62,6.61,5,0,0,0,2,0
14322,1,6.53,3,9,0,1,3,7.17,20.07,9,0,0,0,0,4
14324,1,2.98,5,6,1,5,3,2.98,5.23,1,0,0,0,2,0
14325,1,3.48,0,1,0,1,4,6.07,9.31,5,1,3,0,2,4
14327,0,10.36,6,1,1,4,4,9.26,18.01,5,1,1,0,0,1
14328,0,5.73,3,1,0,3,2,6.2,3.83,2,0,0,0,3,0
14329,0,6.35,2,1,0,4,5,12.5,13.18,1,0,0,0,0,2
14330,0,4.78,0,8,0,3,8,6.81,8.87,7,0,0,1,2,2
14331,1,6.86,3,9,1,5,3,5.82,8.18,9,0,0,0,0,2
14333,1,18.54,3,5,1,5,1,6.01,33.06,5,0,0,0,3,4
14334,1,6.92,0,1,0,4,5,9.18,18.11,5,1,1,0,0,0
14335,0,2.76,5,1,0,3,4,6.16,3.65,1,0,0,1,0,0
14336,1,10.11,0,1,0,1,4,7.27,16.53,1,0,0,0,2,4
14337,0,46.87,1,3,0,6,3,7.42,33.04,11,0,0,0,2,4
14338,0,5.4,0,1,0,2,1,6.01,6.66,1,1,7,0,2,3
14339,1,3.04,4,1,0,3,1,8.27,2.4,1,0,0,2,2,3
14340,0,4.42,4,1,0,3,2,7.02,3.81,1,0,0,0,2,1
14341,1,5.35,5,9,1,5,5,6.41,6.28,9,0,0,0,0,0
14342,0,7.0,3,11,0,3,5,4.6,16.04,5,0,0,0,2,0
14343,0,4.88,0,8,0,3,8,6.68,7.66,7,0,0,1,0,4
14344,1,5.87,2,3,1,2,3,5.23,12.27,5,0,0,2,2,4
14347,1,4.27,2,3,1,2,3,4.63,11.65,5,0,0,0,1,4
14348,1,2.24,0,11,0,3,5,4.26,2.52,5,0,0,2,2,1
14349,0,13.62,0,1,1,4,2,12.76,17.85,5,1,2,4,0,4
14351,1,6.94,0,8,1,1,8,5.24,16.81,5,0,0,0,2,0
14353,0,4.6,1,1,0,0,0,5.89,66.15,1,0,0,1,2,0
14354,0,13.16,0,1,1,6,3,8.62,22.41,1,0,0,0,2,2
14356,0,5.39,2,1,0,4,5,11.65,12.85,1,0,0,0,0,3
14357,1,2.21,4,1,0,3,2,4.8,1.83,2,0,0,0,2,4
14358,1,7.4,3,9,1,5,3,5.76,8.75,1,0,0,0,0,4
14359,1,7.7,6,1,0,4,5,9.6,18.0,5,1,1,0,0,2
14360,1,2.42,3,6,0,5,6,3.22,5.55,3,0,0,6,0,0
14362,0,5.5,3,3,0,0,0,5.35,13.54,3,0,0,0,2,2
14366,0,8.72,5,6,1,5,6,6.35,16.68,5,0,0,0,2,1
14367,0,10.28,0,1,1,6,3,7.16,21.17,1,0,0,0,2,2
14368,1,1.15,0,6,0,5,6,2.56,4.85,6,0,0,4,0,2
14370,1,3.78,0,1,0,1,4,6.31,8.01,5,1,3,0,2,2
14371,1,7.85,5,6,1,5,6,4.73,12.71,5,1,0,0,0,2
14372,1,8.95,0,3,0,3,11,8.83,8.53,1,1,3,0,2,2
14373,1,3.17,3,5,0,1,4,3.47,2.44,1,0,0,2,2,0
14374,0,8.65,0,9,1,6,8,6.15,12.53,3,0,0,0,2,0
14375,0,4.71,0,8,0,3,8,6.14,6.21,8,0,0,0,0,0
14376,1,8.58,0,1,0,1,2,5.5,7.92,1,0,0,0,3,0
14378,1,3.81,3,3,0,2,3,5.52,4.84,3,0,0,1,0,2
14379,1,3.83,4,4,0,4,1,4.78,3.47,5,1,6,0,2,1
14380,0,10.65,5,5,1,5,3,6.46,25.97,5,0,0,0,2,4
14381,1,10.28,0,1,0,3,1,9.62,13.91,1,0,0,0,0,2
14382,1,15.45,0,2,1,5,10,5.57,28.33,2,0,0,1,0,1
14383,1,2.85,4,9,0,4,5,3.81,3.28,5,1,6,4,0,4
14384,1,0.73,0,9,0,3,4,4.09,1.03,11,0,0,0,2,2
14385,1,8.49,0,1,0,2,5,10.51,12.09,5,0,0,0,0,4
14386,1,7.49,0,1,0,3,1,8.11,8.38,1,1,3,2,2,0
14387,1,1.14,3,7,0,3,5,1.81,2.09,5,0,0,2,2,0
14388,1,5.92,5,1,1,5,10,7.01,6.78,1,0,0,0,2,3
14390,1,7.77,6,1,0,4,5,8.87,17.98,5,1,1,0,0,1
14392,1,4.04,1,5,0,0,0,6.02,29.21,5,1,0,5,0,0
14393,1,8.92,0,1,0,3,1,8.62,8.73,1,1,3,2,2,3
14394,1,3.96,0,3,0,2,5,5.25,6.93,5,0,0,0,0,2
14395,1,13.28,0,1,0,4,5,11.25,16.55,5,1,4,0,2,2
14396,0,0.73,2,9,1,3,5,5.64,0.89,1,0,0,0,0,0
14397,0,8.18,0,1,0,6,3,7.3,11.95,1,0,0,6,2,2
14398,0,5.98,3,1,0,1,3,7.8,11.39,6,0,0,0,0,4
14399,1,5.1,3,3,0,6,1,3.97,6.33,1,1,0,0,2,3
14400,0,3.86,0,1,0,6,3,5.19,9.79,3,0,0,0,0,2
14401,1,7.12,0,3,0,3,1,7.57,7.61,1,1,3,0,0,0
14403,0,8.77,0,1,1,6,2,11.79,26.62,5,0,0,0,2,1
14404,1,6.99,3,9,0,2,5,12.18,6.82,1,0,0,0,2,2
14406,1,6.45,3,1,0,2,5,16.02,7.88,1,0,0,0,0,1
14407,1,8.82,0,12,1,2,12,9.93,19.35,12,0,0,0,0,4
14408,1,4.87,3,3,0,2,3,6.52,5.19,1,0,0,1,0,4
14409,1,13.73,3,6,0,4,5,16.38,16.97,5,1,1,0,3,3
14410,0,7.34,0,3,1,2,3,8.21,15.59,5,0,0,0,0,2
14411,1,16.82,3,1,0,5,3,6.38,38.36,11,0,0,0,2,3
14412,1,8.92,1,1,0,0,0,3.43,25.94,1,0,0,0,2,1
14414,1,12.38,0,1,0,1,3,8.63,17.18,1,0,0,0,2,0
14415,0,7.09,0,1,1,6,3,7.15,15.17,3,0,0,0,2,0
14416,0,6.29,5,1,0,5,5,4.69,8.0,5,0,0,0,0,0
14417,1,2.87,1,2,0,0,0,0.0,0.0,0,0,0,0,2,3
14418,1,6.44,0,2,0,5,5,5.8,10.76,1,0,0,1,0,0
14419,1,8.67,0,1,0,1,2,6.35,8.85,1,0,0,0,0,4
14420,1,8.01,0,1,0,1,1,5.26,7.26,1,0,0,0,0,4
14421,1,1.27,5,3,0,0,0,3.86,6.37,3,0,0,0,2,3
14422,1,4.15,3,12,0,3,12,6.29,5.37,12,0,0,0,0,1
14423,1,6.06,5,3,0,5,6,3.29,6.48,6,0,0,6,0,2
14425,1,3.35,3,12,0,3,2,5.29,5.08,12,0,0,0,2,4
14426,1,5.67,5,9,1,5,10,6.61,6.07,9,0,0,0,0,3
14427,0,19.7,6,1,0,6,3,14.09,57.33,1,0,0,0,2,2
14428,0,17.22,6,1,0,6,5,16.81,37.11,5,0,0,0,2,4
14431,0,3.9,0,9,0,3,9,4.5,5.94,6,0,0,2,2,0
14435,1,8.01,0,9,0,2,5,5.84,18.06,5,0,0,0,2,1
14436,0,9.1,0,1,0,4,5,9.36,10.71,5,0,0,0,3,1
14437,0,13.17,5,7,0,1,10,7.46,20.48,10,0,0,1,3,3
14438,1,9.99,0,2,0,1,3,7.13,16.84,1,0,0,0,2,4
14439,0,9.18,0,1,1,6,1,7.84,18.69,1,1,1,0,2,4
14440,1,2.9,0,6,0,3,3,2.86,5.94,6,0,0,6,0,3
14442,1,7.62,5,8,1,5,2,4.43,11.9,1,0,0,0,2,1
14443,1,0.71,0,6,0,5,6,4.41,0.89,3,0,0,2,0,4
14444,0,3.74,0,1,0,6,3,4.48,10.76,1,0,0,0,0,2
14446,1,11.16,0,1,1,6,9,8.68,28.31,12,0,0,0,0,4
14447,0,9.3,0,12,0,3,5,4.81,15.41,5,0,0,0,2,2
14449,0,5.91,0,3,1,6,3,7.2,13.62,3,0,0,0,0,1
14451,0,7.23,0,3,0,0,0,4.57,11.77,3,0,0,0,2,3
14452,0,15.34,6,1,0,6,3,13.79,53.46,1,0,0,0,0,1
14453,0,2.93,4,1,0,3,2,4.91,3.4,1,0,0,0,1,1
14454,0,8.74,0,1,1,6,3,7.81,18.36,1,1,1,0,2,3
14455,0,8.62,0,1,0,3,5,8.48,16.91,2,0,0,0,2,0
14458,0,4.37,4,2,0,3,2,7.11,3.99,2,0,0,0,0,3
14459,0,5.12,0,6,0,3,5,8.61,5.69,6,0,0,0,3,2
14460,1,5.9,0,9,0,3,5,7.28,10.08,9,1,3,0,0,1
14461,0,1.48,0,3,0,5,5,5.83,2.0,3,0,0,0,2,2
14462,0,4.23,0,9,0,3,9,5.33,6.38,9,0,0,4,2,0
14464,0,3.55,0,6,0,6,1,5.3,11.57,9,0,0,0,2,1
14467,0,6.1,0,3,1,6,3,6.77,14.05,3,0,0,0,0,2
14468,0,7.94,3,1,0,1,5,6.31,10.69,5,0,0,1,0,4
14470,0,10.31,6,5,0,4,11,14.04,11.56,5,1,6,0,0,1
14471,1,11.9,5,8,1,5,1,7.4,17.44,1,0,0,0,2,4
14472,1,1.92,4,2,0,3,2,4.91,1.94,1,0,0,0,0,2
14473,0,5.07,0,5,0,4,5,5.68,10.06,3,1,4,0,0,3
14474,0,3.83,0,1,0,6,1,4.12,10.25,1,0,0,0,0,1
14476,1,12.62,0,3,0,3,6,14.69,22.41,6,1,7,0,0,4
14477,1,6.6,3,3,0,1,3,7.21,19.54,9,0,0,0,0,4
14479,1,1.65,2,12,0,3,5,2.91,3.24,5,0,0,5,0,2
14480,1,2.02,0,7,0,3,4,4.1,2.49,5,0,0,2,2,4
14482,1,4.66,0,8,0,1,1,5.08,7.56,7,1,6,2,0,0
14484,0,3.18,4,1,0,2,5,4.26,2.5,3,0,0,2,2,2
14487,0,7.48,3,6,0,1,1,8.82,12.38,1,0,0,0,0,4
14488,1,4.79,3,12,0,3,5,4.36,8.33,5,0,0,0,0,1
14489,1,6.37,0,9,0,3,5,8.06,10.87,1,1,3,0,0,4
14490,0,4.49,0,1,0,6,1,5.38,11.47,9,0,0,0,0,0
14495,0,1.14,2,1,1,3,4,5.72,1.03,1,0,0,6,0,1
14496,1,6.51,0,1,0,3,11,9.33,9.56,1,1,3,0,0,2
14497,1,7.75,0,1,0,4,5,8.15,16.26,5,1,1,0,2,0
14498,1,0.97,4,1,0,3,1,4.05,1.19,1,0,0,0,0,0
14499,1,2.44,1,2,0,0,0,0.0,0.0,0,0,0,0,1,2
14501,0,6.87,3,5,0,1,5,7.01,26.62,5,0,0,4,2,2
14502,1,8.9,0,6,0,3,3,9.84,23.13,3,1,7,0,0,4
14504,1,4.91,0,6,0,3,3,6.12,6.92,6,0,0,2,2,3
14505,0,5.75,3,1,0,1,5,6.21,9.32,5,0,0,0,0,4
14506,1,9.79,0,3,0,1,4,8.02,17.26,1,0,0,0,2,2
14507,0,12.4,5,12,0,2,1,5.36,21.1,1,0,0,0,0,0
14508,1,6.96,5,8,1,5,5,4.52,13.04,2,0,0,0,0,2
14509,0,6.52,0,1,0,4,4,4.68,9.91,1,0,0,0,0,2
14510,0,19.46,3,1,0,3,11,8.27,23.21,5,0,0,0,3,2
14511,1,5.32,3,3,0,6,1,3.46,4.49,1,1,0,0,2,1
14512,0,8.77,0,1,0,6,3,7.59,14.04,1,0,0,6,2,4
14513,1,3.17,3,1,0,1,4,3.86,2.73,1,0,0,2,0,3
14515,1,3.53,0,1,0,1,1,4.8,8.34,5,1,3,0,2,3
14517,0,5.43,0,2,0,3,1,5.39,4.92,5,1,2,0,0,3
14518,0,2.95,4,1,0,2,5,4.88,3.23,3,0,0,2,2,0
14519,0,4.4,5,1,0,0,0,6.73,46.14,1,0,0,1,3,2
